,Fixed Assets (t),Cash (t),Debtors (t),Current Liabilities (t),Working Capital (t),Current Assets (t),Capital Employed (t),Shareholders's Funds (t),Turnover (t),Cost of Sales (t),Gross profit (t),Administrative Expenses (t),Operating profit (t),Interest payable (t),Profit before tax (t),Tax (t),Profit after tax (t),Fixed Assets (t-1),Cash (t-1),Debtors (t-1),Current Liabilities (t-1),Working Capital (t-1),Current Assets (t-1),Capital Employed (t-1),Shareholders's Funds (t-1),Turnover (t-1),Cost of Sales (t-1),Gross profit (t-1),Administrative Expenses (t-1),Operating profit (t-1),Interest payable (t-1),Profit before tax (t-1),Tax (t-1),Profit after tax (t-1),Firm Reg
3998035,0,5537871,-4656954,882917,5539871,4880952,4880952,897316,-356887,540429,-48481,491948,-50480,441468,0,441468,4004903,0,4882890,-4450309,434581,4884890,4439484,4439484,1012448,-338717,673731,-63001,610730,-37513,573217,6026,579243,3837423
8518857,0,8063497,-19967104,-11903607,-11903607,-3384750,-3384750,511077,-267226,243851,-525607,-281756,-599509,,0,-881265,15378063,0,8253009,-19638931,-11385922,-11385922,3992141,3992141,397644,-182006,215638,-21346,194292,-628289,,9780,-424217,6191678
3233728,0,4694128,-5026004,-328767,4697237,2904961,2904961,1319427,-452204,867223,-83994,783229,-1472,781757,0,781757,3216619,0,3730175,-1298651,2434280,3732931,5650899,5650899,1357217,-491249,865968,-106269,759699,-1197,758502,290593,1049095,4154320
0,3079978,9444499,-1399910,11444667,12844577,,11444667,0,0,0,-188186,-55311,0,-55311,908,-54403,0,3045798,0,-43441491,-40075593,3365898,,-40075593,3243995,-4455142,-1211147,-1748568,-2959715,0,-3401593,10874168,7472575,5346120
0,3989,4250,-124667,3123429,3248096,3123429,2993429,0,0,0,-120548,-120453,0,-132141,0,-132141,0,5000,14638,-1572325,3125570,4697895,3125570,3125570,25294,-1613,23681,-199762,-189073,0,599023,0,599023,165351
,0,48615,0,48615,48615,48615,48615,0,,,0,0,0,0,1,0,1022010,1710020,94201,-2498589,1001186,3499775,2023196,2023196,897955,,,-408475,489480,0,551543,-12648,538895,559455
5027000,4000,0,-4125000,451000,4576000,451000,-14214000,12929000,-6740000,6189000,-4228000,-3864000,-668000,-11052000,0,-11052000,-907000,0,0,-907000,-907000,0,-907000,-3162000,0,0,0,-8000,-8000,-114000,-122000,0,-122000,2673742
3108000,0,2353000,-20665000,-15574000,2738000,-5502000,-29910000,11474000,,-2370000,,-2370000,-1202000,-3572000,-341000,-3913000,2738000,0,3991000,-17390000,-8092000,5307000,1583000,-25997000,16819000,,-7238000,,-7238000,-816000,-8054000,-1448000,-9502000,801199
10935000,0,696000,3728000,-3032000,696000,7903000,-4058000,1793000,-2731000,-938000,-348000,-1286000,-473000,-1759000,0,-1759000,737000,0,732000,3107000,-2375000,732000,-1638000,-1638000,378000,-1833000,-1455000,-133000,-1588000,-50000,-1638000,0,-1638000,10831781
0,46755,504347,-407035,144067,551102,,144067,685305,-45977,639328,-547110,92218,-70771,21447,-8945,12502,0,29808,540244,-343487,226565,570052,,226565,1783507,-26337,1757170,-1111689,645481,-46620,599304,-150721,448583,9055160
0,0,495000,-5875000,3446000,5551000,8997000,8997000,16674000,-8322000,8352000,-8662000,-310000,-16000,-326000,-64000,-390000,0,1197000,559000,-4175000,4759000,4628000,9387000,9387000,15759000,-6823000,8936000,-7661000,1275000,-23000,1252000,-102000,1150000,2595358
0,8043,229790,1868432,-4702228,1768432,-4375104,-4375104,3246654,1221037,2025617,2795364,-197039,0,-197029,-53029,-144000,0,80041,217564,2030207,-4501922,2080207,-4178075,-4231104,3737359,1633838,2103521,3055440,-528643,0,-528507,53029,-581536,1307584
1138135,1033740,0,11623466,1667925,25346230332415,2806060,2760825,36001695,29949974,6051721,0,745502,27696,1225292,75853,1149439,1221975,903448,0,10642764,848067,15793308846095,2070042,1962336,30794406,24199920,6594486,0,1322701,31014,1291687,280814,1010873,1294330
0,87721,542020,-139107,651488,790595,651488,651488,,-216124,176041,-211047,,0,-39385,18586,-20799,0,299268,341326,-110461,672287,782748,672287,672287,,-290157,415356,-245252,,0,162403,-43711,118692,2924393
0,148000,0,-242000,582000,0,582000,582000,1708,-113,1595,-1267,328,0,0,14,342,62000,90000,0,-186000,179000,62000,241000,240000,1536,-135,1401,-1228,173,0,0,-28,145,6583650
99294,0,1310441,-1804686,292167,2196147,391461,208998,14580981,-13519559,1061422,-1004570,,0,56852,-27412,29440,129385,0,483092,824460,28952,982797,158337,152338,14066218,-12994777,1071441,-1113814,,0,-42373,-7908,-50281,4593451
2792900,0,852,183,-2237331,852,555569,555569,,-66748,-169329,-102581,-169329,-192,-169521,0,-169521,2807201,0,139088,-2221198,-2082110,139088,725091,725091,,-162675,-212516,-49841,-212516,-142,-212658,703,-211955,4269351
0,0,9700000,-76375000,16518000,0,16518000,16518000,9700000,,,-1886000,7814000,-1268000,6546000,-190000,6356000,0,0,9700000,-79682000,-69982000,84144000,14162000,14162000,9700000,,,-3030000,6670000,-1047000,5623000,-1596000,4027000,4109632
0,0,1376824586,1565198551,399851,77250154,12180634,12180634,80306969,-69454319,10852650,-934869,9917781,-117707,9920865,-1884964,8035901,0,0,90133346,77976804,0,90133346,12156542,12156542,103133114,-90699933,12433181,-2338843,10094338,-39350,10225870,-1954473,8271397,6423121
0,0,682000,-1364000,-682000,682000,,-682000,6947000,,-87000,7034000,-87000,-11000,-98000,5000,-93000,0,0,510000,-1173000,-663000,510000,,-663000,7285000,,-68000,-7353000,-68000,-10000,-78000,6000,-72000,6656934
10308000,4492000,0,-8968000,-2419000,6549000,7889000,-38975000,82817000,-78984000,3833000,-49704000,-45871000,0,-47230000,0,-47230000,25365000,6283000,0,-71726000,-61923000,9803000,36558000,-41458000,88033000,-81102000,6931000,-61439000,-54508000,0,-54957000,210000,-54747000,7228130
0,25039,11805096,-18761073,-6930938,12006444,5075506,5075506,60156292,-56159598,3996694,-3550922,445772,-143583,302189,20932,323121,0,799706,21815176,-30575328,-7960446,12712831,4752385,4752385,67025734,-60881191,6144543,-4919217,1225326,-82012,1143314,-30913,1112401,1569634
45046000,0,0,-6911000,-6911000,-6911000,38135000,-15273000,,,0,0,0,-5138000,-5138000,0,-5138000,45046000,0,0,-5955000,-5955000,-5955000,39091000,-9575000,,,-2137000,-2137000,-2137000,-2758000,-4895000,0,-4895000,9511818
0,465600,2342466,-43868,33623403,33667271,0,35965869,,,,-404640,4055,0,163552,0,163552,0,310005,3553977,-49166,32248340,32297506,0,35802317,,,,-340171,-1107,0,688387,0,688387,1478153
3452000,0,3406000,-8449000,-746000,7703000,2706000,749000,17311000,-15718000,1593000,-1282000,-269000,-1000,-270000,10000,-260000,3516000,0,2757000,-6865000,-579000,6286000,2937000,1009000,17779000,-15789000,1990000,-1143000,110000,-33000,77000,-246000,-169000,5817189
0,10,0,-1186,4188,0,4832,3555,,,-4,-4,-4,-40,-2725,-45,-2770,0,11,0,-1331,4076,0,7558,6995,,,-3,-3,-3,-51,100,-39,61,1367044
0,552000,12023000,-7313000,5262000,12575000,,2257000,31366000,-29872000,1494000,-516000,978000,-80000,1012000,-204000,808000,0,1190000,13023000,-9759000,4454000,14213000,,1449000,43003000,-40981000,2022000,-504000,1518000,0,1857000,-565000,1292000,1122808
0,567000,13927000,-38052000,-23463000,14589000,-23463000,-18527000,25200,-22698,2502,-1104,1398,-25,2394,-548,1846,0,1205000,19214000,-42390000,-21916000,20474000,-21916000,-10395000,29194,-28564,630,-268,362,0,1149,-1153,-4,2684154
0,80000,1518000,-1211000,387000,1598000,,387000,1861000,-1385000,476000,-401000,75000,0,104000,-21000,83000,0,495000,1528000,-1719000,304000,2023000,,304000,1778000,-1349000,429000,-386000,43000,0,79000,-16000,63000,2574792
4297312,765,0,-2682310,-382895,1841799241229,3914417,47759,7912406,-4993298,2919108,-2618858,235358,-424623,-188689,38819,-149870,8571605,650,0,225,-5518124,952960,3053481,-2086101,8735906,-5250883,3485023,-2628909,782547,-483277,-2893412,61258,-2832154,4573228
0,0,33251000,-38732000,-5481000,33251000,-5481000,-16053000,154968000,-35288000,119680000,-131421000,-11741000,-1040000,-12781000,-1000,-12782000,0,0,35544000,-10490000,25054000,35544000,25054000,-3271000,40860000,-22700000,18160000,-21203000,-3043000,-153000,-3196000,-75000,-3271000,8534491
0,45903,24713904,-25333711,-553440,24780271,-553440,-553440,0,-5139,-5139,10345,5206,0,5206,649,5855,0,164032,21984657,-24821587,-559295,24262292,-559295,-559295,1654532,-4131065,-2476533,-292818,-2769351,-157770,-2927121,543111,-2384010,2856710
142908,0,129335,255182,-112274,198925,-56257,-71958,595645,413692,181953,140266,41687,9747,,0,-118033,67050,0,46617,210318,-143268,124938,-85380,-103898,417488,356718,60770,117707,-56937,28159,,0,-149973,SC124349
0,2899,1023859,-946619,80139,1026758,80139,80139,586779,-540093,46686,-69294,-22608,-29853,-52461,10149,-42312,0,2769,1034660,-990463,122451,1112914,122451,122451,978441,-883652,94789,-73061,21728,-20186,1542,-358,1184,4756350
0,0,0,-68419003,-68419003,0,-68419003,-68419003,,,0,0,0,-7055623,-42404007,0,-42404007,0,0,30112032,-121880,29990152,0,30726234,-26014996,,,-3235,-3235,-3235,-6082640,-6085875,0,-6085875,8226852
562922,0,4570177,-2665781,2071501,4737282,2634423,1290487,6120476,-5183275,937201,-1496509,-559308,-94318,-596595,63348,-533247,577511,0,5197264,-2801796,2546899,5348695,3124410,2031524,9075711,-7508666,1567045,-1538800,28245,-73901,15494,-5235,10259,2199284
0,734227,328499,-1062626,100,1062726,100,100,1831496,,-1140,-1832636,-1140,0,0,0,0,0,39477,621232,-660609,100,660709,100,100,1725086,,0,-1725086,0,0,0,0,0,6463663
0,0,843000,6633000,-5790000,843000,-5790000,-5790000,3325000,2498000,827000,680000,147000,-233000,-86000,0,-86000,0,0,2000000,7704000,-5704000,2000000,-5704000,-5704000,3281000,3084000,197000,623000,-426000,-182000,-608000,0,-608000,6955746
0,0,14366,-25707,0,16866,,0,94633,-34206,60427,-56598,3829,-11,3818,-510,3308,12151,0,0,0,-8841,0,,3310,0,0,0,0,0,0,0,0,0,3543715
0,425471,3776758,-54807192,-48948886,6736815,-48948886,-48948886,6691995,,6691995,-6185945,506050,-3107873,-2601823,136490,-2465333,0,693837,4300008,-54567457,-55600154,9116601,-46483553,-46483553,25137583,,25137583,-23439502,2352858,-1798698,554160,1221655,1775815,3516646
2681831,0,393284,105495,-531641,573854,2150190,1501738,15029751,-9348786,5680965,-4748502,-6384,-130836,-137220,311781,174561,2727913,0,3799333,-5094211,-252436,4841775,2475477,1327177,14532700,-8987627,5545073,-4439280,-110763,-116025,-226788,0,-226788,1574452
74968000,0,1764000,-57917000,-56153000,1764000,18815000,13804000,,,0,0,0,-5442000,1438000,210000,1648000,75030000,0,1378000,-57360000,-55982000,1378000,19048000,12156000,,,0,0,0,-3568000,-3375000,1038000,-2337000,8980132
0,0,0,9,0,0,0,14,0,0,0,0,2,0,0,5,14,0,0,0,-4181790,3818618,3818618,5195651,2537519,60505844,-46191738,14314106,-10449374,3526557,0,3534417,-996899,2537518,6923303
0,12912,44345,55870,1387,57257,1387,1387,838583,480769,357814,,437707,4452,-83804,0,-83804,0,14171,343371,272351,85191,357542,85191,85191,1440408,896292,544116,,749855,521,-204130,0,-204130,3454438
0,0,741614,-12397,729217,741614,729217,729217,41269,-6131,35138,-6873,28265,-47,35601,-1403,34198,0,0,716100,-21081,695019,716100,695019,695019,68551,-11545,57006,-7141,49865,0,66472,-3197,63275,3019236
0,803,0,101106,-100303,803,-100303,-100303,0,,-730,-730,-730,0,-730,0,-730,0,833,2924,103330,-99573,3757,-99573,-99573,0,,-4391,-4391,-4391,0,-4385,0,-4385,7389085
0,62788,1633193,2144944,571919,2144944,571919,571919,7675083,6729264,945819,881984,63835,30535,36104,2,2,0,22263,1506722,2087699,625817,2087699,625817,625817,7832202,6710283,1121919,836416,285503,10093,279467,14600,14600,2685379
48290000,0,397179,-42093477,-41696298,397179,6593702,6593702,3055210,-199376,2855834,-905760,1950074,-2917946,-966517,0,-966517,54876000,0,903281,-1938527,-1035246,903281,53840754,14146219,3166827,-19445,3147382,-78298,3069084,-3188992,-118244,0,-118244,5140324
0,0,26000,-52000,-26000,438000,412000,412000,288000,-190000,98000,-5000,93000,0,117000,0,0,0,0,76000,-110000,-34000,329000,295000,295000,351000,-225000,126000,-36000,90000,0,106000,0,106000,8430150
0,0,15271813,30535586,15263773,15271813,15263773,15263773,0,,-9060,9060,-9060,0,419607,0,419607,0,0,14849266,29693432,14844166,14849266,14844166,14844166,0,,-6360,6360,-6360,0,529180,0,529180,6707425
4313542,0,0,-1314607,-1314607,-1314607,2998935,707001,216000,,,-5693,210307,-138196,954689,0,0,2608591,0,0,-1026890,-1026890,-1026890,1581701,-647688,0,,,-33377,-33377,-174218,-488938,0,0,4311743
0,35,105779,104833,981,105814,981,981,24156334,-24066724,89610,-89309,301,0,301,-29,272,0,721553,6236366,-11194991,709,11195700,709,709,32060257,-31968132,92125,-109147,-17022,0,-17022,758,-16264,8659906
0,0,55055,-6477660,-6532715,55055,-6532715,-6532715,254373,0,254373,-36058,290431,88480,216631,0,216631,0,0,61364,-6687982,-6749346,61364,-6749346,-6749346,760127,363570,396557,6102,390455,76010,314445,0,314445,2013215
0,170000,4464000,-974000,3660000,4634000,,3629000,5021000,-4759000,262000,-2000,235000,-9000,226000,384000,610000,0,438000,2914000,-278000,3074000,3352000,,3019000,6539000,-6296000,243000,-27000,225000,-6000,219000,0,219000,2342007
0,831,15923,6328,10426,16754,10426,10426,6079,0,6079,3225,2854,0,2854,650,0,0,0,11738,3516,8222,11738,8222,8222,26102,3615,22487,12265,10222,0,10222,2100,0,3357547
0,1307054,1479406,-2466489,2374586,4841075,2374586,2374586,9770686,-7886844,1883842,-586236,1297606,0,1297846,-138000,1159846,0,70912,766241,-1983269,1214740,3198009,1214740,1214740,1445000,-1469128,-24128,-668055,-692183,0,-692057,0,-692057,740515
0,6197999,0,-12922763,-6722832,6199931,,-6722832,30779,0,30779,-304238,-175941,0,-358792,9799,-348993,240456,6634868,0,-13272447,-6614295,6658152,,-6373839,28818,-88709,-59891,118777,228397,0,182933,-7867,175066,2763799
0,0,132830999,-129444314,3386685,3620907648078,9126477,9126477,410644170,-381367815,29276355,-27146947,2129408,-1061063,1068345,72358,1140703,0,1423,133715820,-130487408,3229835,3494685567648,9485774,9485774,443272861,-406888875,36383986,-33428592,2955394,-671703,2283691,75978,2359669,3485614
0,145753,39084252,-70250659,-31020654,40224625,9203971,9203971,104280613,-88606862,15673751,-17433810,-1760059,0,-979484,-184141,-1163625,0,1685500,42775260,-71724322,-27263562,40631158,13367596,13367596,329250102,-288851969,40398133,-45110910,-4712777,0,-1536508,187371,-1349137,2636670
9134270,0,50128,-100,107992,50128,9242262,9242262,0,,-100960,-100960,-100960,0,-100960,100960,0,9235230,0,50128,-100,107992,50128,9343222,9343222,0,,-93462,-93462,-93462,0,650387,-650387,0,5914839
8808000,0,0,527000,527000,527000,9335000,1754000,,,,-377000,38000,-613000,-575000,118000,-457000,8808000,0,0,351000,351000,351000,9159000,2211000,,,,-441000,38000,-523000,-185000,74000,-111000,8407470
2879991,0,751128,-4016218,-3221404,794814,-341413,-451248,4429167,-4077943,351224,-732331,-381107,-149880,-868207,0,-868207,3610864,0,693937,-2883674,-2141204,742470,1469660,416959,4694409,-4309222,385187,-865276,-477473,-174807,-652280,0,-652280,3411142
0,71050,0,-11050,60000,71050,,60000,441663,-214858,226805,-267402,-40597,0,-40597,0,-40597,0,24668,109657,-78728,55597,134325,,446903,262964,-121148,141816,-214700,-72884,0,172873,0,-72873,8435058
0,456,4875,-3141,2210,5351,2210,1984,22288,-15212,7076,6438,638,-10,646,-124,522,0,172,4465,-2307,2330,4637,2330,2062,27146,-17924,9222,-8506,716,-16,705,-143,562,2332647
1829000,0,233000,5337000,-5104000,233000,-3275000,-5088000,1207000,-1327000,-120000,-216000,-336000,-230000,-566000,0,-566000,0,0,508000,4375000,-3867000,508000,-3867000,-3867000,1618000,-1516000,102000,-289000,-187000,-124000,-311000,0,-311000,7158093
0,453541,30750436,29639286,-1564691,31203977,-1564691,-1564691,5630405,-3305438,2324967,-1508462,,0,,,-2617691,0,976884,88180585,174685943,85528474,89157469,85528474,1053000,3191032,-2231036,959996,-754632,,0,,,1246062,8625047
63769000,0,0,-93167000,-93167000,156936000,63769000,61585000,28891000,-8186000,,,20705000,-6370000,14335000,-2784000,11551000,52266000,0,0,-105539000,-105539000,157805000,52266000,50034000,26237000,-5897000,,,20340000,-6232000,14108000,-3431000,10677000,3871240
0,559,0,0,559,559,,559,0,0,0,-101,-101,0,2888,0,2888,0,655,5,-2989,-2329,660,,-2329,1137754,-1137754,0,-110,-110,0,-110,-2219,-2329,7922562
0,4930336,5724774,-6176420,9966838,16143258,11507256,11414955,29551331,-19382007,10169324,-7566712,2272044,-61604,2214406,-444979,1769427,0,1977831,5660545,-3771192,9517283,13288475,11259170,9645528,26844988,-19018522,7826466,-6523954,950110,-21416,881320,-206066,675254,1223637
0,13966478,23607656,-26117315,0,37574134,0,11456819,142195420,-70644539,71550881,-1733530,69817351,0,69843746,0,69843746,0,0,0,0,819,0,819,0,19374935,-7832649,11542286,-11405,11530881,0,11530881,0,11530881,OC402444
0,0,2,-3,99609,2,99609,99609,1775287,-100357,1674930,-20510,1654420,0,1654789,-74,1654715,0,156910,83123,795139,-1555106,240033,-1555106,-1555106,1260963,-4498255,-3237292,-167161,-3404453,0,-3403593,0,-3403593,7160790
21119287,0,0,-15494749,-15494749,-15494749,5624538,-15386437,,,-132550,-132550,-132550,-2047497,-2180047,0,-2180047,21119287,0,0,-14608760,-14608760,-14608760,6510527,-13206390,,,-134750,-134750,-134750,-1747343,-1882093,0,-1882093,7468129
184,0,0,923,1846,923,739,739,0,-107501,-107501,-17519,-125020,-3648,-128668,0,0,776,0,0,847,1694,847,71,71,802555,-772462,30093,-43624,-13531,-2832,-16346,0,0,3011023
0,6345,5115201,4644762,1405420,6050182,,1682748,15374811,12751778,2623033,2058362,582945,46879,518941,116490,402451,0,9660,3931737,3662542,1029190,4691732,,1318427,12949263,10602358,2346905,2121487,243691,54362,153688,55680,98008,1328878
0,0,0,-709757,4613234,5322991,,9936225,0,2059331,2059331,330502,2389833,-5994,2384568,-482941,1901627,0,0,0,-29104952,3828215,32933167,,36761382,216210394,-205471947,10738447,-9341286,1397161,0,1397161,-280553,1116608,5829655
29177208,0,0,-14897541,-14897541,-14897541,14279667,-660172,,,-2412,-2412,-2412,-1023857,-1026269,0,-1026269,29177208,0,0,-10755128,-10755128,-10755128,18422080,366097,,,-1677,-1677,-1677,-832227,1466096,0,1466096,10688625
0,302162,25745,-300400,27507,327907,27507,27507,286668,-2001,284667,-91682,-534626,0,-534488,-40538,-575026,0,259362,996410,-651295,604477,1255772,604477,602533,2349172,-401359,1947813,-3129425,-1181612,0,2915697,-213365,2702332,5697907
0,122034,761394,-100416,783012,883428,783012,2,19570343,-19552601,17742,-17802,846,0,846,0,846,0,82990,1922125,-137995,1867120,2005115,1867120,2,24748043,-24733218,14825,-12251,4354,0,4354,0,4354,OC333462
39000,0,871000,-225000,646000,871000,,-225000,0,0,0,0,-7898891000,0,7557000,-88000,7469000,180000,0,1316000,-200000,1116000,1316000,,-200000,3806000,2805000,1001000,-748000,0,0,0,0,0,211617
29998,2016832508004,0,639916,1605668,2016832508004,1635666,1635666,1626440,-899741,726699,-703341,23358,0,33243,-7121,26122,52468,1816391754247,0,444195,1557076,1816391754247,1609544,1609544,1857390,-1100518,756872,-728477,28395,0,33166,-7183,25983,2321250
0,61679,286577,-445787,-97531,348256,-97531,-97531,610000,-864095,-254095,290444,36349,0,36349,3686,40035,0,27374,158137,-319391,-133880,185511,-133880,-137566,356386,-331370,25016,-25206,-190,0,-190,0,-190,6944126
0,0,21080,-343510,-322430,0,-322430,-630430,16308,,,2974,13334,-38625,-25291,-725,-26016,0,0,50258,-476672,-296414,130000,-296414,-604414,49142,,,663464,-614322,-45976,-660298,-7183,-667481,1546776
